algo,timingFullProtocol,timingProcessServerHello,timingWriteClientHello,timingWriteKEMCiphertext
Kyber512,425.558628,0.016587,0.224553,0.016587
Kyber512,426.838723,0.013567,0.121533,0.013567
Kyber512,426.561023,0.015450,0.127620,0.015450
Kyber512,426.801902,0.012900,0.127256,0.012900
Kyber512,425.346946,0.017531,0.129529,0.017531
Kyber512,426.552536,0.016190,0.109824,0.016190
Kyber512,426.890678,0.011351,0.126452,0.011351
Kyber512,426.514062,0.013277,0.122247,0.013277
Kyber512,425.428134,0.016268,0.138939,0.016268
Kyber512,426.351422,0.016608,0.131310,0.016608
Kyber512,426.502905,0.014313,0.172963,0.014313
Kyber512,426.303878,0.037787,0.138310,0.037787
Kyber512,426.544513,0.015900,0.136049,0.015900
Kyber512,427.383442,0.015070,0.125001,0.015070
Kyber512,427.494253,0.013467,0.140298,0.013467
Kyber512,426.308448,0.015519,0.121273,0.015519
Kyber512,426.313463,0.017570,0.136603,0.017570
Kyber512,425.667156,0.017669,0.153808,0.017669
Kyber512,425.339157,0.014324,0.128824,0.014324
Kyber512,427.459792,0.012515,0.152375,0.012515
Kyber512,427.957689,0.017658,0.136598,0.017658
Kyber512,426.650827,0.009442,0.160782,0.009442
Kyber512,426.250168,0.017086,0.144519,0.017086
Kyber512,427.337597,0.013199,0.139844,0.013199
Kyber512,426.447624,0.013974,0.140714,0.013974
Kyber512,427.075463,0.013907,0.131704,0.013907
Kyber512,427.195357,0.018170,0.187135,0.018170
Kyber512,427.138635,0.017250,0.125316,0.017250
Kyber512,427.283716,0.013800,0.125946,0.013800
Kyber512,426.189753,0.016821,0.224641,0.016821
Kyber512,426.569913,0.012847,0.124982,0.012847
Kyber512,426.669130,0.014581,0.122202,0.014581
Kyber512,425.656193,0.017864,0.131475,0.017864
Kyber512,425.201487,0.014209,0.178042,0.014209
Kyber512,427.459011,0.014662,0.123924,0.014662
Kyber512,426.253400,0.015062,0.130234,0.015062
Kyber512,426.575498,0.017441,0.160568,0.017441
Kyber512,425.869642,0.015557,0.125539,0.015557
Kyber512,427.467427,0.015632,0.128934,0.015632
Kyber512,427.087418,0.014735,0.132837,0.014735
Kyber512,425.169350,0.013026,0.121555,0.013026
Kyber512,426.556365,0.015917,0.222642,0.015917
Kyber512,426.635475,0.014923,0.120949,0.014923
Kyber512,427.575077,0.015525,0.126640,0.015525
Kyber512,426.557510,0.016790,0.138402,0.016790
Kyber512,425.526390,0.016184,0.136088,0.016184
Kyber512,426.037496,0.009994,0.135597,0.009994
Kyber512,427.336517,0.016753,0.158584,0.016753
Kyber512,426.721802,0.018073,0.126676,0.018073
Kyber512,427.298807,0.013262,0.166378,0.013262
Kyber512,426.240924,0.016246,0.129747,0.016246
Kyber512,426.450735,0.012432,0.120580,0.012432
Kyber512,425.693624,0.017524,0.123177,0.017524
Kyber512,426.336763,0.015251,0.126275,0.015251
Kyber512,426.013191,0.016028,0.141640,0.016028
Kyber512,425.949086,0.015803,0.144029,0.015803
Kyber512,426.233599,0.011883,0.121948,0.011883
Kyber512,426.851651,0.016700,0.131828,0.016700
Kyber512,426.332582,0.009867,0.124756,0.009867
Kyber512,426.348142,0.017385,0.129246,0.017385
Kyber512,426.131696,0.015347,0.150461,0.015347
Kyber512,426.059771,0.015741,0.200431,0.015741
Kyber512,426.333951,0.015249,0.128897,0.015249
Kyber512,426.264024,0.012997,0.121047,0.012997
Kyber512,426.996738,0.013641,0.130552,0.013641
Kyber512,425.513262,0.016174,0.175576,0.016174
Kyber512,427.083878,0.016082,0.128423,0.016082
Kyber512,427.571767,0.016660,0.149565,0.016660
Kyber512,425.507011,0.011323,0.120960,0.011323
Kyber512,426.381239,0.016540,0.136466,0.016540
Kyber512,426.461571,0.017333,0.117337,0.017333
Kyber512,426.431968,0.014358,0.134301,0.014358
Kyber512,426.505790,0.010159,0.159848,0.010159
Kyber512,425.862476,0.016772,0.147665,0.016772
Kyber512,426.115763,0.023514,0.123446,0.023514
Kyber512,427.223705,0.013361,0.151507,0.013361
Kyber512,425.948011,0.012398,0.121416,0.012398
Kyber512,426.557391,0.009635,0.157304,0.009635
Kyber512,426.650695,0.016042,0.125309,0.016042
Kyber512,426.269606,0.014217,0.125956,0.014217
Kyber512,425.617468,0.015774,0.126943,0.015774
Kyber512,427.745650,0.010682,0.126718,0.010682
Kyber512,426.581394,0.013372,0.185005,0.013372
Kyber512,425.830001,0.017345,0.132359,0.017345
Kyber512,427.135602,0.017485,0.138040,0.017485
Kyber512,427.129091,0.012973,0.155702,0.012973
Kyber512,426.426704,0.016641,0.122318,0.016641
Kyber512,426.654692,0.017633,0.127977,0.017633
Kyber512,426.005959,0.016360,0.123611,0.016360
Kyber512,426.145566,0.015820,0.132341,0.015820
Kyber512,426.436167,0.013979,0.122381,0.013979
Kyber512,426.464251,0.016006,0.124961,0.016006
Kyber512,427.085048,0.013828,0.123914,0.013828
Kyber512,427.502602,0.018398,0.148249,0.018398
Kyber512,425.618562,0.018264,0.133365,0.018264
Kyber512,425.337723,0.014671,0.132244,0.014671
Kyber512,425.179209,0.014305,0.130568,0.014305
Kyber512,426.357447,0.016604,0.125680,0.016604
Kyber512,425.875660,0.024401,0.130750,0.024401
Kyber512,426.308132,0.012816,0.131654,0.012816
Kyber512,426.368834,0.015783,0.143045,0.015783
Kyber512,425.448131,0.011446,0.121368,0.011446
Kyber512,426.399193,0.017398,0.127099,0.017398
Kyber512,426.040053,0.016124,0.150423,0.016124
Kyber512,426.448103,0.013203,0.140411,0.013203
Kyber512,425.313897,0.013148,0.126714,0.013148
Kyber512,426.787374,0.017933,0.152470,0.017933
Kyber512,427.256755,0.014325,0.153312,0.014325
Kyber512,427.041082,0.022078,0.133470,0.022078
Kyber512,427.073360,0.012603,0.135659,0.012603
Kyber512,425.920769,0.016427,0.124215,0.016427
Kyber512,425.992206,0.010474,0.134677,0.010474
Kyber512,427.054302,0.016727,0.122563,0.016727
Kyber512,426.929051,0.016108,0.127344,0.016108
Kyber512,425.090158,0.013343,0.132054,0.013343
Kyber512,426.820700,0.015031,0.136335,0.015031
Kyber512,426.738960,0.018707,0.193858,0.018707
Kyber512,425.382984,0.014874,0.121182,0.014874
Kyber512,425.718807,0.012870,0.119148,0.012870
Kyber512,425.145944,0.016044,0.119746,0.016044
Kyber512,425.357895,0.016259,0.122653,0.016259
Kyber512,425.577194,0.013399,0.124998,0.013399
Kyber512,431.302317,0.016731,0.132150,0.016731
Kyber512,425.396792,0.010888,0.133787,0.010888
Kyber512,427.512747,0.011573,0.146375,0.011573
Kyber512,426.063398,0.017894,0.126242,0.017894
Kyber512,1065.076305,0.017699,0.137198,0.017699
Kyber512,426.606490,0.016855,0.126418,0.016855
Kyber512,426.427374,0.014658,0.120245,0.014658
Kyber512,426.032153,0.017170,0.151933,0.017170
Kyber512,426.265623,0.013249,0.124034,0.013249
Kyber512,427.192313,0.012225,0.119735,0.012225
Kyber512,426.048249,0.032274,0.120405,0.032274
Kyber512,426.574817,0.016322,0.135650,0.016322
Kyber512,426.096417,0.016360,0.167570,0.016360
Kyber512,426.106997,0.014954,0.127996,0.014954
Kyber512,426.430036,0.017422,0.149946,0.017422
Kyber512,425.318381,0.017597,0.127875,0.017597
Kyber512,426.059947,0.016398,0.119656,0.016398
Kyber512,426.034084,0.015276,0.144376,0.015276
Kyber512,425.122001,0.013015,0.127923,0.013015
Kyber512,426.054030,0.018174,0.111717,0.018174
Kyber512,425.621807,0.015710,0.151247,0.015710
Kyber512,426.174760,0.013030,0.132735,0.013030
Kyber512,426.500847,0.015340,0.127695,0.015340
Kyber512,425.888327,0.016587,0.122825,0.016587
Kyber512,426.574658,0.015568,0.124854,0.015568
Kyber512,427.189904,0.013171,0.121881,0.013171
Kyber512,427.330069,0.015646,0.109446,0.015646
Kyber512,427.454633,0.013284,0.120931,0.013284
Kyber512,426.085415,0.016549,0.127747,0.016549
Kyber512,426.613086,0.014511,0.139351,0.014511
Kyber512,427.566380,0.015948,0.149020,0.015948
Kyber512,426.672267,0.016314,0.152886,0.016314
Kyber512,425.622061,0.014652,0.123988,0.014652
Kyber512,425.396604,0.012387,0.122458,0.012387
Kyber512,425.952857,0.010579,0.130953,0.010579
Kyber512,426.207087,0.019554,0.140849,0.019554
Kyber512,431.722753,0.012800,0.137527,0.012800
Kyber512,426.488582,0.010356,0.183000,0.010356
Kyber512,426.492188,0.017559,0.168713,0.017559
Kyber512,426.684659,0.017825,0.136329,0.017825
Kyber512,426.929984,0.015183,0.137114,0.015183
Kyber512,426.505457,0.011409,0.151172,0.011409
Kyber512,426.148234,0.016131,0.123851,0.016131
Kyber512,425.671071,0.018798,0.130150,0.018798
Kyber512,427.188670,0.014265,0.121997,0.014265
Kyber512,426.476005,0.012973,0.138343,0.012973
Kyber512,425.568348,0.016624,0.126617,0.016624
Kyber512,426.372099,0.017957,0.145415,0.017957
Kyber512,426.293820,0.013978,0.129780,0.013978
Kyber512,426.080728,0.014379,0.140890,0.014379
Kyber512,427.329736,0.015232,0.148585,0.015232
Kyber512,425.947310,0.016223,0.127129,0.016223
Kyber512,426.457207,0.014265,0.121092,0.014265
Kyber512,426.389108,0.013877,0.130586,0.013877
Kyber512,427.212256,0.017339,0.134529,0.017339
Kyber512,426.381836,0.012472,0.124263,0.012472
Kyber512,426.216672,0.014432,0.124756,0.014432
Kyber512,425.274126,0.011961,0.153680,0.011961
Kyber512,426.771328,0.015372,0.121319,0.015372
Kyber512,425.653171,0.016934,0.133446,0.016934
Kyber512,426.215373,0.018455,0.134233,0.018455
Kyber512,425.143171,0.016092,0.129291,0.016092
Kyber512,425.420181,0.017114,0.137489,0.017114
Kyber512,426.605441,0.013502,0.143177,0.013502
Kyber512,427.560284,0.011611,0.121484,0.011611
Kyber512,426.485926,0.011030,0.134542,0.011030
Kyber512,427.734608,0.014029,0.257784,0.014029
Kyber512,426.601725,0.015364,0.129766,0.015364
Kyber512,426.938163,0.015789,0.141874,0.015789
Kyber512,426.361796,0.013673,0.146249,0.013673
Kyber512,426.015673,0.015490,0.120988,0.015490
Kyber512,427.129996,0.014221,0.138110,0.014221
Kyber512,427.581407,0.012746,0.121792,0.012746
Kyber512,427.087226,0.015402,0.140058,0.015402
Kyber512,426.223074,0.014066,0.120362,0.014066
Kyber512,425.782249,0.012475,0.120979,0.012475
Kyber512,426.424630,0.017864,0.139592,0.017864
Kyber512,426.643124,0.014295,0.134438,0.014295
Kyber512,426.776882,0.016830,0.121764,0.016830
Kyber512,425.996592,0.015641,0.131625,0.015641
Kyber512,426.396287,0.013310,0.126959,0.013310
Kyber512,426.556097,0.013601,0.124518,0.013601
Kyber512,425.876422,0.013119,0.135384,0.013119
Kyber512,426.190100,0.014236,0.129524,0.014236
Kyber512,426.636398,0.016687,0.125710,0.016687
Kyber512,425.625719,0.012886,0.132872,0.012886
Kyber512,425.634444,0.014388,0.143164,0.014388
Kyber512,426.071015,0.015532,0.124360,0.015532
Kyber512,427.162609,0.015879,0.122366,0.015879
Kyber512,427.236068,0.017513,0.125481,0.017513
Kyber512,427.624534,0.015633,0.171757,0.015633
Kyber512,426.518299,0.015735,0.152626,0.015735
Kyber512,427.699373,0.014219,0.132693,0.014219
Kyber512,427.311594,0.016177,0.139622,0.016177
Kyber512,427.262435,0.014369,0.147604,0.014369
Kyber512,426.507973,0.010772,0.129596,0.010772
Kyber512,428.062645,0.012751,0.147771,0.012751
Kyber512,425.667131,0.011686,0.191959,0.011686
Kyber512,427.422277,0.018790,0.126207,0.018790
Kyber512,426.531234,0.016135,0.130200,0.016135
Kyber512,426.351263,0.016035,0.120359,0.016035
Kyber512,425.752269,0.016271,0.141201,0.016271
Kyber512,427.443127,0.013576,0.130202,0.013576
Kyber512,425.833996,0.014903,0.149536,0.014903
Kyber512,426.494036,0.013565,0.148486,0.013565
Kyber512,427.045237,0.016045,0.126456,0.016045
Kyber512,426.904446,0.014662,0.154700,0.014662
Kyber512,426.207767,0.015849,0.134390,0.015849
Kyber512,428.255708,0.014262,0.130374,0.014262
Kyber512,426.149674,0.013513,0.122837,0.013513
Kyber512,427.010349,0.018134,0.133296,0.018134
Kyber512,427.225565,0.012478,0.230139,0.012478
Kyber512,427.592291,0.017460,0.165963,0.017460
Kyber512,425.784744,0.013360,0.137463,0.013360
Kyber512,426.817544,0.017040,0.124903,0.017040
Kyber512,425.506691,0.016495,0.152914,0.016495
Kyber512,426.167205,0.015166,0.139129,0.015166
Kyber512,426.393949,0.014691,0.147583,0.014691
Kyber512,426.226723,0.016307,0.126135,0.016307
Kyber512,426.563503,0.017483,0.119512,0.017483
Kyber512,426.624050,0.009839,0.118288,0.009839
Kyber512,425.714412,0.011217,0.126186,0.011217
Kyber512,427.356794,0.012071,0.162997,0.012071
Kyber512,425.648588,0.017804,0.138440,0.017804
Kyber512,427.898828,0.018083,0.147761,0.018083
Kyber512,507.084303,0.011915,0.140322,0.011915
Kyber512,426.165178,0.013967,0.123906,0.013967
Kyber512,426.735079,0.017497,0.130072,0.017497
Kyber512,427.163126,0.016369,0.121937,0.016369
Kyber512,426.282181,0.015382,0.121408,0.015382
Kyber512,426.538309,0.014702,0.121818,0.014702
Kyber512,427.034860,0.018074,0.127675,0.018074
Kyber512,426.889359,0.031207,0.152447,0.031207
Kyber512,427.300020,0.015817,0.132957,0.015817
Kyber512,426.156504,0.017466,0.125892,0.017466
Kyber512,426.103754,0.016972,0.127549,0.016972
Kyber512,425.255854,0.014530,0.120829,0.014530
Kyber512,425.606213,0.014494,0.118094,0.014494
Kyber512,427.459565,0.012430,0.140347,0.012430
Kyber512,427.085570,0.015724,0.130121,0.015724
Kyber512,426.078067,0.012275,0.124464,0.012275
Kyber512,425.283069,0.017181,0.127721,0.017181
Kyber512,427.558081,0.016199,0.142967,0.016199
Kyber512,426.639600,0.015017,0.126152,0.015017
Kyber512,426.632647,0.014591,0.132289,0.014591
Kyber512,426.518057,0.014319,0.164901,0.014319
Kyber512,427.189508,0.015403,0.133790,0.015403
Kyber512,427.254037,0.011626,0.138882,0.011626
Kyber512,426.154488,0.017344,0.126236,0.017344
Kyber512,426.953893,0.012853,0.128914,0.012853
Kyber512,426.827399,0.015394,0.147087,0.015394
Kyber512,426.247581,0.015337,0.127841,0.015337
Kyber512,427.113460,0.017152,0.133038,0.017152
Kyber512,426.410757,0.010857,0.118384,0.010857
Kyber512,427.008414,0.017519,0.158985,0.017519
Kyber512,425.667438,0.016718,0.175038,0.016718
Kyber512,425.200087,0.014388,0.126044,0.014388
Kyber512,426.001138,0.017226,0.131639,0.017226
Kyber512,426.004406,0.015285,0.119673,0.015285
Kyber512,425.564648,0.015622,0.143708,0.015622
Kyber512,426.533237,0.010984,0.147206,0.010984
Kyber512,426.383728,0.016524,0.147040,0.016524
Kyber512,427.409215,0.014829,0.234161,0.014829
Kyber512,426.341345,0.017411,0.128460,0.017411
Kyber512,426.173037,0.014775,0.122905,0.014775
Kyber512,426.156985,0.016226,0.122393,0.016226
Kyber512,426.137025,0.014937,0.127593,0.014937
Kyber512,426.436022,0.015121,0.125530,0.015121
Kyber512,425.436997,0.018008,0.149373,0.018008
Kyber512,426.048071,0.018166,0.120948,0.018166
Kyber512,425.915614,0.009622,0.121527,0.009622
Kyber512,426.441019,0.017415,0.129973,0.017415
Kyber512,427.071442,0.016647,0.151720,0.016647
Kyber512,427.045954,0.014721,0.135297,0.014721
Kyber512,426.769017,0.016358,0.123050,0.016358
Kyber512,426.385688,0.015876,0.192577,0.015876
Kyber512,426.115177,0.011950,0.142154,0.011950
Kyber512,426.262783,0.017518,0.119506,0.017518
Kyber512,426.710760,0.011808,0.182013,0.011808
Kyber512,426.555683,0.016567,0.140496,0.016567
Kyber512,427.094128,0.010488,0.123315,0.010488
Kyber512,431.874003,0.017845,0.138371,0.017845
Kyber512,425.648012,0.013985,0.122875,0.013985
Kyber512,425.058629,0.010343,0.158125,0.010343
Kyber512,426.901691,0.015248,0.127145,0.015248
Kyber512,426.429306,0.015526,0.206173,0.015526
Kyber512,425.455341,0.014800,0.129273,0.014800
Kyber512,425.819894,0.013575,0.129616,0.013575
Kyber512,424.977283,0.013730,0.134634,0.013730
Kyber512,426.047660,0.016013,0.124909,0.016013
Kyber512,425.092546,0.013912,0.132615,0.013912
Kyber512,425.829105,0.014899,0.135391,0.014899
Kyber512,426.487192,0.014410,0.211020,0.014410
Kyber512,427.080911,0.013334,0.129052,0.013334
Kyber512,427.200960,0.016940,0.119901,0.016940
Kyber512,426.147436,0.013950,0.121062,0.013950
Kyber512,426.187595,0.017231,0.126195,0.017231
Kyber512,426.452345,0.015057,0.121270,0.015057
Kyber512,425.253964,0.016280,0.118246,0.016280
Kyber512,427.107947,0.012953,0.118963,0.012953
Kyber512,425.860613,0.011993,0.145996,0.011993
Kyber512,425.989996,0.016237,0.137137,0.016237
Kyber512,426.114955,0.014580,0.131412,0.014580
Kyber512,426.193641,0.020466,0.143457,0.020466
Kyber512,426.269100,0.014475,0.152045,0.014475
Kyber512,425.711249,0.015382,0.132120,0.015382
Kyber512,425.971303,0.012077,0.134275,0.012077
Kyber512,426.341243,0.010438,0.142798,0.010438
Kyber512,426.120302,0.010465,0.117643,0.010465
Kyber512,425.835844,0.014730,0.149355,0.014730
Kyber512,425.794674,0.016857,0.124829,0.016857
Kyber512,427.075229,0.010293,0.150615,0.010293
Kyber512,425.998826,0.017433,0.136755,0.017433
Kyber512,427.174822,0.012924,0.168333,0.012924
Kyber512,427.250188,0.016641,0.120072,0.016641
Kyber512,426.484879,0.013442,0.115398,0.013442
Kyber512,425.244878,0.016917,0.122502,0.016917
Kyber512,426.411927,0.014455,0.118973,0.014455
Kyber512,426.535405,0.015392,0.155572,0.015392
Kyber512,426.134123,0.013995,0.129944,0.013995
Kyber512,425.323292,0.014842,0.117817,0.014842
Kyber512,426.232245,0.018383,0.119169,0.018383
Kyber512,425.869997,0.016046,0.112196,0.016046
Kyber512,426.222957,0.015914,0.128761,0.015914
Kyber512,426.183669,0.015386,0.118701,0.015386
Kyber512,425.237560,0.016919,0.158941,0.016919
Kyber512,426.249091,0.013800,0.146028,0.013800
Kyber512,426.149001,0.015365,0.140187,0.015365
Kyber512,425.995683,0.014103,0.174390,0.014103
Kyber512,426.440896,0.015110,0.140918,0.015110
Kyber512,425.738864,0.017665,0.123184,0.017665
Kyber512,426.935705,0.015292,0.124414,0.015292
Kyber512,426.518033,0.027413,0.264220,0.027413
Kyber512,426.258112,0.014789,0.129993,0.014789
Kyber512,426.679159,0.015048,0.124195,0.015048
Kyber512,426.272333,0.011831,0.122269,0.011831
Kyber512,427.259497,0.014078,0.121028,0.014078
Kyber512,427.043827,0.010566,0.152391,0.010566
Kyber512,427.063581,0.017266,0.161774,0.017266
Kyber512,427.039603,0.011669,0.145902,0.011669
Kyber512,427.470572,0.017697,0.158387,0.017697
Kyber512,425.483725,0.015862,0.145574,0.015862
Kyber512,426.681655,0.015360,0.126751,0.015360
Kyber512,425.422457,0.015081,0.144650,0.015081
Kyber512,426.176343,0.011097,0.126898,0.011097
Kyber512,425.582311,0.017647,0.117725,0.017647
Kyber512,425.945423,0.017280,0.126824,0.017280
Kyber512,425.333401,0.014428,0.126140,0.014428
Kyber512,426.787283,0.013782,0.156869,0.013782
Kyber512,427.344005,0.016797,0.134523,0.016797
Kyber512,426.752286,0.011849,0.136573,0.011849
Kyber512,427.653202,0.013533,0.135613,0.013533
Kyber512,426.107845,0.015598,0.130777,0.015598
Kyber512,427.122750,0.016581,0.123144,0.016581
Kyber512,431.573945,0.032165,0.128390,0.032165
Kyber512,427.211306,0.015861,0.137657,0.015861
Kyber512,425.307671,0.016804,0.145299,0.016804
Kyber512,425.256062,0.013630,0.125819,0.013630
Kyber512,426.056328,0.015256,0.119614,0.015256
Kyber512,426.490207,0.015237,0.126709,0.015237
Kyber512,426.272606,0.015879,0.132992,0.015879
Kyber512,426.638084,0.016741,0.146185,0.016741
Kyber512,426.231410,0.013350,0.116152,0.013350
Kyber512,425.748027,0.016931,0.134160,0.016931
Kyber512,426.787698,0.017226,0.147673,0.017226
Kyber512,426.772503,0.015594,0.127594,0.015594
Kyber512,427.064439,0.010558,0.158842,0.010558
Kyber512,427.123255,0.010272,0.121044,0.010272
Kyber512,426.057794,0.011907,0.144649,0.011907
Kyber512,425.959582,0.016551,0.150490,0.016551
Kyber512,425.985801,0.016998,0.114491,0.016998
Kyber512,426.288936,0.014575,0.220146,0.014575
Kyber512,425.083412,0.012639,0.115918,0.012639
Kyber512,426.126252,0.014510,0.122764,0.014510
Kyber512,426.910314,0.015401,0.124307,0.015401
Kyber512,426.973798,0.017793,0.130083,0.017793
Kyber512,426.339516,0.013359,0.166071,0.013359
Kyber512,426.526754,0.017060,0.153416,0.017060
Kyber512,426.180140,0.013357,0.118206,0.013357
Kyber512,425.157751,0.018323,0.124019,0.018323
Kyber512,425.976846,0.016327,0.129514,0.016327
Kyber512,425.660810,0.016699,0.145706,0.016699
Kyber512,425.617194,0.017624,0.123922,0.017624
Kyber512,427.433067,0.016341,0.124988,0.016341
Kyber512,426.182361,0.014573,0.132227,0.014573
Kyber512,426.270845,0.011943,0.117769,0.011943
Kyber512,426.389002,0.016779,0.205977,0.016779
Kyber512,426.085716,0.017334,0.119179,0.017334
Kyber512,427.700092,0.015119,0.160392,0.015119
Kyber512,425.148967,0.014103,0.158737,0.014103
Kyber512,437.715585,0.014902,0.131825,0.014902
Kyber512,426.238972,0.014327,0.126736,0.014327
Kyber512,426.171213,0.016484,0.139329,0.016484
Kyber512,427.312313,0.015910,0.131347,0.015910
Kyber512,426.740055,0.014922,0.125425,0.014922
Kyber512,427.493642,0.011315,0.125012,0.011315
Kyber512,425.513139,0.010672,0.156964,0.010672
Kyber512,426.619819,0.015513,0.145596,0.015513
Kyber512,426.884817,0.014168,0.121856,0.014168
Kyber512,426.992069,0.016860,0.124764,0.016860
Kyber512,425.373144,0.015431,0.123042,0.015431
Kyber512,426.624849,0.010476,0.141974,0.010476
Kyber512,426.560212,0.017353,0.126106,0.017353
Kyber512,425.973102,0.016112,0.123747,0.016112
Kyber512,427.105659,0.015368,0.128273,0.015368
Kyber512,427.030189,0.018193,0.136746,0.018193
Kyber512,425.394454,0.014582,0.137474,0.014582
Kyber512,427.386047,0.016687,0.121118,0.016687
