Algoritmo de troca de chaves,Algoritmo de autenticação,Time to send app data
P256_HQC_128,P256_HQC_128,144.859018
P256_HQC_128,P256_HQC_128,139.502161
P256_HQC_128,P256_HQC_128,144.294478
P256_HQC_128,P256_HQC_128,134.220556
P256_HQC_128,P256_HQC_128,139.339659
P256_HQC_128,P256_HQC_128,149.684031
P256_HQC_128,P256_HQC_128,134.362334
P256_HQC_128,P256_HQC_128,140.405867
P256_HQC_128,P256_HQC_128,135.274471
P256_HQC_128,P256_HQC_128,142.790191
P256_HQC_128,P256_HQC_128,144.379416
P256_HQC_128,P256_HQC_128,144.110738
P256_HQC_128,P256_HQC_128,138.018946
P256_HQC_128,P256_HQC_128,145.82581
P256_HQC_128,P256_HQC_128,144.034004
P256_HQC_128,P256_HQC_128,140.492422
P256_HQC_128,P256_HQC_128,136.114314
P256_HQC_128,P256_HQC_128,141.057152
P256_HQC_128,P256_HQC_128,145.068826
P256_HQC_128,P256_HQC_128,135.894459
P256_HQC_128,P256_HQC_128,139.492662
P256_HQC_128,P256_HQC_128,146.605458
P256_HQC_128,P256_HQC_128,142.400689
P256_HQC_128,P256_HQC_128,143.309877
P256_HQC_128,P256_HQC_128,149.179798
P256_HQC_128,P256_HQC_128,137.219589
P256_HQC_128,P256_HQC_128,137.134178
P256_HQC_128,P256_HQC_128,148.663196
P256_HQC_128,P256_HQC_128,139.211882
P256_HQC_128,P256_HQC_128,155.551142
P256_HQC_128,P256_HQC_128,146.677293
P256_HQC_128,P256_HQC_128,145.16181
P256_HQC_128,P256_HQC_128,139.829122
P256_HQC_128,P256_HQC_128,134.539166
P256_HQC_128,P256_HQC_128,140.112995
P256_HQC_128,P256_HQC_128,145.259348
P256_HQC_128,P256_HQC_128,138.054245
P256_HQC_128,P256_HQC_128,132.742952
P256_HQC_128,P256_HQC_128,141.482153
P256_HQC_128,P256_HQC_128,157.123704
P256_HQC_128,P256_HQC_128,137.582546
P256_HQC_128,P256_HQC_128,137.514213
P256_HQC_128,P256_HQC_128,143.813435
P256_HQC_128,P256_HQC_128,136.531499
P256_HQC_128,P256_HQC_128,136.779314
P256_HQC_128,P256_HQC_128,139.469195
P256_HQC_128,P256_HQC_128,135.760625
P256_HQC_128,P256_HQC_128,142.546404
P256_HQC_128,P256_HQC_128,140.248343
P256_HQC_128,P256_HQC_128,135.477885
P256_HQC_128,P256_HQC_128,140.741691
P256_HQC_128,P256_HQC_128,142.079783
P256_HQC_128,P256_HQC_128,140.465814
P256_HQC_128,P256_HQC_128,139.42869
P256_HQC_128,P256_HQC_128,145.53848
P256_HQC_128,P256_HQC_128,134.528866
P256_HQC_128,P256_HQC_128,142.024459
P256_HQC_128,P256_HQC_128,145.41371
P256_HQC_128,P256_HQC_128,136.162742
P256_HQC_128,P256_HQC_128,139.221575
P256_HQC_128,P256_HQC_128,153.286003
P256_HQC_128,P256_HQC_128,144.035417
P256_HQC_128,P256_HQC_128,141.236501
P256_HQC_128,P256_HQC_128,144.118951
P256_HQC_128,P256_HQC_128,141.748419
P256_HQC_128,P256_HQC_128,146.153723
P256_HQC_128,P256_HQC_128,148.028722
P256_HQC_128,P256_HQC_128,145.158461
P256_HQC_128,P256_HQC_128,148.380368
P256_HQC_128,P256_HQC_128,140.184331
P256_HQC_128,P256_HQC_128,138.039801
P256_HQC_128,P256_HQC_128,136.919179
P256_HQC_128,P256_HQC_128,145.508944
P256_HQC_128,P256_HQC_128,143.44179
P256_HQC_128,P256_HQC_128,142.223191
P256_HQC_128,P256_HQC_128,145.90278
P256_HQC_128,P256_HQC_128,139.485542
P256_HQC_128,P256_HQC_128,147.051826
P256_HQC_128,P256_HQC_128,153.587517
P256_HQC_128,P256_HQC_128,136.007347
P256_HQC_128,P256_HQC_128,139.883401
P256_HQC_128,P256_HQC_128,147.187171
P256_HQC_128,P256_HQC_128,148.608301
P256_HQC_128,P256_HQC_128,139.397051
P256_HQC_128,P256_HQC_128,142.889519
P256_HQC_128,P256_HQC_128,149.225871
P256_HQC_128,P256_HQC_128,146.436322
P256_HQC_128,P256_HQC_128,138.983193
P256_HQC_128,P256_HQC_128,148.83456
P256_HQC_128,P256_HQC_128,138.858291
P256_HQC_128,P256_HQC_128,145.38793
P256_HQC_128,P256_HQC_128,137.273559
P256_HQC_128,P256_HQC_128,145.336041
P256_HQC_128,P256_HQC_128,137.167723
P256_HQC_128,P256_HQC_128,157.73145
P256_HQC_128,P256_HQC_128,145.821483
P256_HQC_128,P256_HQC_128,137.400959
P256_HQC_128,P256_HQC_128,142.55496
P256_HQC_128,P256_HQC_128,135.157185
P256_HQC_128,P256_HQC_128,140.596744
P256_HQC_128,P256_HQC_128,138.544915
P256_HQC_128,P256_HQC_128,147.868307
P256_HQC_128,P256_HQC_128,150.258092
P256_HQC_128,P256_HQC_128,137.64778
P256_HQC_128,P256_HQC_128,144.954506
P256_HQC_128,P256_HQC_128,145.966688
P256_HQC_128,P256_HQC_128,139.830464
P256_HQC_128,P256_HQC_128,139.924282
P256_HQC_128,P256_HQC_128,135.897334
P256_HQC_128,P256_HQC_128,137.155407
P256_HQC_128,P256_HQC_128,137.670176
P256_HQC_128,P256_HQC_128,146.906001
P256_HQC_128,P256_HQC_128,135.81749
P256_HQC_128,P256_HQC_128,146.02145
P256_HQC_128,P256_HQC_128,134.743161
P256_HQC_128,P256_HQC_128,149.58229
P256_HQC_128,P256_HQC_128,136.522153
P256_HQC_128,P256_HQC_128,149.402867
P256_HQC_128,P256_HQC_128,146.632679
P256_HQC_128,P256_HQC_128,147.683494
P256_HQC_128,P256_HQC_128,136.589036
P256_HQC_128,P256_HQC_128,148.660425
P256_HQC_128,P256_HQC_128,137.401512
P256_HQC_128,P256_HQC_128,139.703011
P256_HQC_128,P256_HQC_128,138.202849
P256_HQC_128,P256_HQC_128,143.428427
P256_HQC_128,P256_HQC_128,138.304196
P256_HQC_128,P256_HQC_128,146.34794
P256_HQC_128,P256_HQC_128,141.534064
P256_HQC_128,P256_HQC_128,140.632821
P256_HQC_128,P256_HQC_128,146.480548
P256_HQC_128,P256_HQC_128,145.886734
P256_HQC_128,P256_HQC_128,146.269083
P256_HQC_128,P256_HQC_128,143.369936
P256_HQC_128,P256_HQC_128,140.118167
P256_HQC_128,P256_HQC_128,134.761786
P256_HQC_128,P256_HQC_128,137.639712
P256_HQC_128,P256_HQC_128,146.717976
P256_HQC_128,P256_HQC_128,148.797921
P256_HQC_128,P256_HQC_128,141.5993
P256_HQC_128,P256_HQC_128,134.040057
P256_HQC_128,P256_HQC_128,138.752284
P256_HQC_128,P256_HQC_128,134.759754
P256_HQC_128,P256_HQC_128,132.290742
P256_HQC_128,P256_HQC_128,156.095078
P256_HQC_128,P256_HQC_128,134.523187
P256_HQC_128,P256_HQC_128,142.872771
P256_HQC_128,P256_HQC_128,144.378935
P256_HQC_128,P256_HQC_128,156.898073
P256_HQC_128,P256_HQC_128,138.422236
