Algoritmo de troca de chaves,Algoritmo de autenticação,Time to send app data
P256_HQC_128,P256_HQC_128,104.688341
P256_HQC_128,P256_HQC_128,99.031969
P256_HQC_128,P256_HQC_128,100.370092
P256_HQC_128,P256_HQC_128,101.609338
P256_HQC_128,P256_HQC_128,99.762031
P256_HQC_128,P256_HQC_128,107.523775
P256_HQC_128,P256_HQC_128,106.40115
P256_HQC_128,P256_HQC_128,105.41755
P256_HQC_128,P256_HQC_128,103.052622
P256_HQC_128,P256_HQC_128,99.331555
P256_HQC_128,P256_HQC_128,102.427834
P256_HQC_128,P256_HQC_128,103.64647
P256_HQC_128,P256_HQC_128,101.965236
P256_HQC_128,P256_HQC_128,103.94158
P256_HQC_128,P256_HQC_128,98.389856
P256_HQC_128,P256_HQC_128,105.233683
P256_HQC_128,P256_HQC_128,103.633918
P256_HQC_128,P256_HQC_128,99.381117
P256_HQC_128,P256_HQC_128,102.356748
P256_HQC_128,P256_HQC_128,101.259668
P256_HQC_128,P256_HQC_128,100.035128
P256_HQC_128,P256_HQC_128,107.94757
P256_HQC_128,P256_HQC_128,102.374594
P256_HQC_128,P256_HQC_128,101.503484
P256_HQC_128,P256_HQC_128,106.047886
P256_HQC_128,P256_HQC_128,106.582491
P256_HQC_128,P256_HQC_128,104.719017
P256_HQC_128,P256_HQC_128,109.111287
P256_HQC_128,P256_HQC_128,101.238248
P256_HQC_128,P256_HQC_128,97.596851
P256_HQC_128,P256_HQC_128,104.30803
P256_HQC_128,P256_HQC_128,101.432624
P256_HQC_128,P256_HQC_128,105.464866
P256_HQC_128,P256_HQC_128,100.228024
